Origin stage n chromosome start end redip
ssa23_32279188_32280623.maf muscle_immature_female 2 ssa23 32279188 32280623 AORe
ssa23_32279188_32280623.maf muscle_immature_male 2 ssa23 32279188 32280623 AORe
ssa23_32279188_32280623.maf muscle_mature_female 2 ssa23 32279188 32280623 AORe
ssa23_32279188_32280623.maf muscle_mature_male 2 ssa23 32279188 32280623 AORe
ssa23_32282358_32283725.maf brain_mature_female 2 ssa23 32282358 32283725 AORe
ssa23_32282358_32283725.maf earlysomitogenesis 2 ssa23 32282358 32283725 AORe
ssa23_32282358_32283725.maf latesomitogenesis 2 ssa23 32282358 32283725 AORe
ssa23_32282358_32283725.maf midgastrulation 2 ssa23 32282358 32283725 AORe
ssa23_32282358_32283725.maf midsomitogenesis 2 ssa23 32282358 32283725 AORe
ssa23_32294551_32295181.maf latesomitogenesis 2 ssa23 32294551 32295181 AORe
ssa23_32294551_32295181.maf midsomitogenesis 2 ssa23 32294551 32295181 AORe
ssa23_32299758_32300592.maf brain_immature_male 2 ssa23 32299758 32300592 AORe
ssa23_32299758_32300592.maf brain_mature_female 2 ssa23 32299758 32300592 AORe
ssa23_32299758_32300592.maf brain_mature_male 2 ssa23 32299758 32300592 AORe
ssa23_32299758_32300592.maf latesomitogenesis 2 ssa23 32299758 32300592 AORe
ssa23_32354545_32355086.maf brain_mature_female 2 ssa23 32354545 32355086 AORe
ssa23_32366809_32367947.maf brain_mature_female 2 ssa23 32366809 32367947 AORe
ssa23_32366809_32367947.maf brain_mature_male 2 ssa23 32366809 32367947 AORe
ssa23_32366809_32367947.maf liver_immature_female 2 ssa23 32366809 32367947 AORe
ssa23_32366809_32367947.maf liver_immature_male 2 ssa23 32366809 32367947 AORe
ssa23_32366809_32367947.maf liver_mature_female 2 ssa23 32366809 32367947 AORe
ssa23_32366809_32367947.maf liver_mature_male 2 ssa23 32366809 32367947 AORe
ssa23_32366809_32367947.maf muscle_immature_female 2 ssa23 32366809 32367947 AORe
ssa23_32366809_32367947.maf muscle_immature_male 2 ssa23 32366809 32367947 AORe
ssa23_32366809_32367947.maf muscle_mature_female 2 ssa23 32366809 32367947 AORe
ssa23_32366809_32367947.maf muscle_mature_male 2 ssa23 32366809 32367947 AORe
ssa23_32366809_32367947.maf ovary_mature_female 2 ssa23 32366809 32367947 AORe
ssa23_32366809_32367947.maf testis_immature_male 2 ssa23 32366809 32367947 AORe
ssa23_32406262_32406543.maf liver_immature_female 2 ssa23 32406262 32406543 AORe
ssa23_32406262_32406543.maf liver_mature_female 2 ssa23 32406262 32406543 AORe
ssa23_32406262_32406543.maf liver_mature_male 2 ssa23 32406262 32406543 AORe
ssa23_32425179_32425382.maf liver_mature_male 2 ssa23 32425179 32425382 AORe
ssa23_32748863_32749657.maf brain_immature_male 2 ssa23 32748863 32749657 AORe
ssa23_32748863_32749657.maf brain_mature_female 2 ssa23 32748863 32749657 AORe
ssa23_32748863_32749657.maf brain_mature_male 2 ssa23 32748863 32749657 AORe
ssa23_32748863_32749657.maf liver_mature_male 2 ssa23 32748863 32749657 AORe
ssa23_32764071_32765198.maf brain_immature_female 2 ssa23 32764071 32765198 AORe
ssa23_32764071_32765198.maf brain_immature_male 2 ssa23 32764071 32765198 AORe
ssa23_32764071_32765198.maf brain_mature_male 2 ssa23 32764071 32765198 AORe
ssa23_32772900_32773627.maf brain_immature_female 2 ssa23 32772900 32773627 AORe
ssa23_32772900_32773627.maf brain_immature_male 2 ssa23 32772900 32773627 AORe
ssa23_32772900_32773627.maf brain_mature_female 2 ssa23 32772900 32773627 AORe
ssa23_32772900_32773627.maf brain_mature_male 2 ssa23 32772900 32773627 AORe
ssa23_32786260_32787068.maf brain_mature_male 2 ssa23 32786260 32787068 AORe
ssa23_32786260_32787068.maf lateblastulation 2 ssa23 32786260 32787068 AORe
ssa23_32801059_32802728.maf brain_immature_female 2 ssa23 32801059 32802728 AORe
ssa23_32801059_32802728.maf brain_immature_male 2 ssa23 32801059 32802728 AORe
ssa23_32801059_32802728.maf brain_mature_female 2 ssa23 32801059 32802728 AORe
ssa23_32801059_32802728.maf brain_mature_male 2 ssa23 32801059 32802728 AORe
ssa23_32801059_32802728.maf muscle_immature_female 2 ssa23 32801059 32802728 AORe
ssa23_32801059_32802728.maf muscle_immature_male 2 ssa23 32801059 32802728 AORe
ssa23_32801059_32802728.maf muscle_mature_female 2 ssa23 32801059 32802728 AORe
ssa23_32801059_32802728.maf muscle_mature_male 2 ssa23 32801059 32802728 AORe
ssa23_32912544_32913108.maf brain_immature_male 2 ssa23 32912544 32913108 AORe
ssa23_32912544_32913108.maf brain_mature_female 2 ssa23 32912544 32913108 AORe
ssa23_33114273_33114916.maf brain_immature_male 2 ssa23 33114273 33114916 AORe
ssa23_33114273_33114916.maf brain_mature_female 2 ssa23 33114273 33114916 AORe
ssa23_33114273_33114916.maf brain_mature_male 2 ssa23 33114273 33114916 AORe
ssa23_33143575_33144154.maf brain_immature_male 2 ssa23 33143575 33144154 AORe
ssa23_33143575_33144154.maf brain_mature_male 2 ssa23 33143575 33144154 AORe
ssa23_33152508_33153136.maf brain_mature_female 2 ssa23 33152508 33153136 AORe
ssa23_33152508_33153136.maf brain_mature_male 2 ssa23 33152508 33153136 AORe
ssa23_33168070_33168693.maf brain_immature_male 2 ssa23 33168070 33168693 AORe
ssa23_33168070_33168693.maf brain_mature_male 2 ssa23 33168070 33168693 AORe
ssa23_33172710_33173179.maf brain_immature_male 2 ssa23 33172710 33173179 AORe
ssa23_33172710_33173179.maf brain_mature_male 2 ssa23 33172710 33173179 AORe
ssa23_33213798_33214467.maf brain_immature_male 2 ssa23 33213798 33214467 AORe
ssa23_33213798_33214467.maf brain_mature_female 2 ssa23 33213798 33214467 AORe
ssa23_33213798_33214467.maf brain_mature_male 2 ssa23 33213798 33214467 AORe
ssa23_33263955_33265459.maf brain_immature_female 2 ssa23 33263955 33265459 AORe
ssa23_33263955_33265459.maf brain_immature_male 2 ssa23 33263955 33265459 AORe
ssa23_33263955_33265459.maf brain_mature_female 2 ssa23 33263955 33265459 AORe
ssa23_33263955_33265459.maf brain_mature_male 2 ssa23 33263955 33265459 AORe
ssa23_33269395_33271151.maf brain_immature_male 2 ssa23 33269395 33271151 AORe
ssa23_33269395_33271151.maf brain_mature_female 2 ssa23 33269395 33271151 AORe
ssa23_33269395_33271151.maf brain_mature_male 2 ssa23 33269395 33271151 AORe
ssa23_33309459_33310294.maf brain_mature_female 2 ssa23 33309459 33310294 AORe
ssa23_33346538_33347214.maf brain_mature_male 2 ssa23 33346538 33347214 AORe
ssa23_33513245_33514746.maf lateblastulation 2 ssa23 33513245 33514746 AORe
ssa23_33513245_33514746.maf midgastrulation 2 ssa23 33513245 33514746 AORe
ssa23_33962838_33963995.maf brain_immature_male 2 ssa23 33962838 33963995 AORe
ssa23_34062396_34062659.maf brain_immature_male 2 ssa23 34062396 34062659 AORe
ssa23_34069922_34070602.maf brain_immature_male 2 ssa23 34069922 34070602 AORe
ssa23_34069922_34070602.maf brain_mature_male 2 ssa23 34069922 34070602 AORe
ssa23_34072114_34072643.maf brain_immature_female 2 ssa23 34072114 34072643 AORe
ssa23_34072114_34072643.maf brain_immature_male 2 ssa23 34072114 34072643 AORe
ssa23_34152268_34152623.maf brain_immature_male 2 ssa23 34152268 34152623 AORe
ssa23_34332298_34333006.maf brain_mature_male 2 ssa23 34332298 34333006 AORe
ssa23_34529966_34530521.maf latesomitogenesis 2 ssa23 34529966 34530521 AORe
ssa23_34539630_34540959.maf latesomitogenesis 2 ssa23 34539630 34540959 AORe
ssa23_34588447_34589301.maf muscle_immature_female 2 ssa23 34588447 34589301 AORe
ssa23_34588447_34589301.maf muscle_immature_male 2 ssa23 34588447 34589301 AORe
ssa23_34588447_34589301.maf muscle_mature_female 2 ssa23 34588447 34589301 AORe
ssa23_34588447_34589301.maf muscle_mature_male 2 ssa23 34588447 34589301 AORe
ssa23_34597940_34598258.maf muscle_immature_female 2 ssa23 34597940 34598258 AORe
ssa23_34597940_34598258.maf muscle_immature_male 2 ssa23 34597940 34598258 AORe
ssa23_34597940_34598258.maf muscle_mature_female 2 ssa23 34597940 34598258 AORe
ssa23_34606706_34607022.maf muscle_immature_male 2 ssa23 34606706 34607022 AORe
ssa23_34880434_34881668.maf latesomitogenesis 2 ssa23 34880434 34881668 AORe
ssa23_34980469_34981346.maf ovary_mature_female 2 ssa23 34980469 34981346 AORe
ssa23_34980469_34981346.maf testis_mature_male 2 ssa23 34980469 34981346 AORe
ssa23_35053158_35053687.maf latesomitogenesis 2 ssa23 35053158 35053687 AORe
ssa23_35173647_35175309.maf liver_mature_male 2 ssa23 35173647 35175309 AORe
ssa23_35173647_35175309.maf muscle_mature_female 2 ssa23 35173647 35175309 AORe
ssa23_35215694_35217142.maf liver_mature_male 2 ssa23 35215694 35217142 AORe
ssa23_35220168_35221004.maf brain_mature_male 2 ssa23 35220168 35221004 AORe
ssa23_35220168_35221004.maf muscle_immature_female 2 ssa23 35220168 35221004 AORe
ssa23_35220168_35221004.maf muscle_immature_male 2 ssa23 35220168 35221004 AORe
ssa23_35220168_35221004.maf muscle_mature_female 2 ssa23 35220168 35221004 AORe
ssa23_35221124_35221691.maf muscle_immature_female 2 ssa23 35221124 35221691 AORe
ssa23_35221124_35221691.maf muscle_immature_male 2 ssa23 35221124 35221691 AORe
ssa23_35221124_35221691.maf muscle_mature_female 2 ssa23 35221124 35221691 AORe
ssa23_35238130_35238766.maf brain_mature_male 2 ssa23 35238130 35238766 AORe
ssa23_35238130_35238766.maf liver_mature_male 2 ssa23 35238130 35238766 AORe
ssa23_35301032_35301379.maf brain_mature_female 2 ssa23 35301032 35301379 AORe
ssa23_35301032_35301379.maf brain_mature_male 2 ssa23 35301032 35301379 AORe
ssa23_35301032_35301379.maf ovary_mature_female 2 ssa23 35301032 35301379 AORe
ssa23_35313941_35314633.maf brain_immature_male 2 ssa23 35313941 35314633 AORe
ssa23_35313941_35314633.maf brain_mature_female 2 ssa23 35313941 35314633 AORe
ssa23_35750959_35751717.maf brain_immature_female 2 ssa23 35750959 35751717 AORe
ssa23_35750959_35751717.maf brain_immature_male 2 ssa23 35750959 35751717 AORe
ssa23_35750959_35751717.maf brain_mature_male 2 ssa23 35750959 35751717 AORe
ssa23_35765123_35765692.maf brain_immature_female 2 ssa23 35765123 35765692 AORe
ssa23_35765123_35765692.maf brain_immature_male 2 ssa23 35765123 35765692 AORe
ssa23_35765123_35765692.maf brain_mature_male 2 ssa23 35765123 35765692 AORe
ssa23_36724232_36724821.maf muscle_immature_female 2 ssa23 36724232 36724821 AORe
ssa23_36728957_36729698.maf muscle_immature_female 2 ssa23 36728957 36729698 AORe
ssa23_36728957_36729698.maf muscle_immature_male 2 ssa23 36728957 36729698 AORe
ssa23_36728957_36729698.maf muscle_mature_female 2 ssa23 36728957 36729698 AORe
ssa23_36728957_36729698.maf muscle_mature_male 2 ssa23 36728957 36729698 AORe
ssa23_36736377_36736862.maf muscle_immature_female 2 ssa23 36736377 36736862 AORe
ssa23_36736377_36736862.maf muscle_mature_male 2 ssa23 36736377 36736862 AORe
ssa23_36748062_36748278.maf muscle_mature_female 2 ssa23 36748062 36748278 AORe
ssa23_36791914_36792556.maf muscle_immature_female 2 ssa23 36791914 36792556 AORe
ssa23_36791914_36792556.maf muscle_immature_male 2 ssa23 36791914 36792556 AORe
ssa23_36791914_36792556.maf muscle_mature_female 2 ssa23 36791914 36792556 AORe
ssa23_36791914_36792556.maf muscle_mature_male 2 ssa23 36791914 36792556 AORe
ssa23_36857138_36857809.maf latesomitogenesis 2 ssa23 36857138 36857809 AORe
ssa23_36945542_36945951.maf muscle_immature_female 2 ssa23 36945542 36945951 AORe
ssa23_36945542_36945951.maf muscle_mature_female 2 ssa23 36945542 36945951 AORe
ssa23_36945542_36945951.maf muscle_mature_male 2 ssa23 36945542 36945951 AORe
ssa23_36952224_36952426.maf muscle_immature_female 2 ssa23 36952224 36952426 AORe
ssa23_36992300_36992666.maf muscle_mature_female 2 ssa23 36992300 36992666 AORe
ssa23_37113957_37114740.maf brain_immature_male 2 ssa23 37113957 37114740 AORe
ssa23_37249529_37249954.maf muscle_immature_female 2 ssa23 37249529 37249954 AORe
ssa23_37249529_37249954.maf muscle_immature_male 2 ssa23 37249529 37249954 AORe
ssa23_37249529_37249954.maf muscle_mature_female 2 ssa23 37249529 37249954 AORe
ssa23_37249529_37249954.maf muscle_mature_male 2 ssa23 37249529 37249954 AORe
ssa23_37466309_37466653.maf muscle_immature_female 2 ssa23 37466309 37466653 AORe
ssa23_39551250_39552817.maf lateblastulation 2 ssa23 39551250 39552817 AORe
ssa23_39551250_39552817.maf latesomitogenesis 2 ssa23 39551250 39552817 AORe
ssa23_39551250_39552817.maf midsomitogenesis 2 ssa23 39551250 39552817 AORe
ssa23_39884145_39885795.maf brain_mature_female 2 ssa23 39884145 39885795 AORe
ssa23_39884145_39885795.maf liver_immature_female 2 ssa23 39884145 39885795 AORe
ssa23_39884145_39885795.maf liver_immature_male 2 ssa23 39884145 39885795 AORe
ssa23_39884145_39885795.maf liver_mature_female 2 ssa23 39884145 39885795 AORe
ssa23_39884145_39885795.maf liver_mature_male 2 ssa23 39884145 39885795 AORe
ssa23_39907524_39908287.maf brain_immature_male 2 ssa23 39907524 39908287 AORe
ssa23_39907524_39908287.maf brain_mature_female 2 ssa23 39907524 39908287 AORe
ssa23_39908521_39910285.maf brain_mature_female 2 ssa23 39908521 39910285 AORe
ssa23_39994054_39994810.maf muscle_mature_female 2 ssa23 39994054 39994810 AORe
ssa23_40063807_40064706.maf liver_immature_female 2 ssa23 40063807 40064706 AORe
ssa23_40063807_40064706.maf liver_immature_male 2 ssa23 40063807 40064706 AORe
ssa23_40063807_40064706.maf liver_mature_female 2 ssa23 40063807 40064706 AORe
ssa23_40063807_40064706.maf liver_mature_male 2 ssa23 40063807 40064706 AORe
ssa23_40066477_40067962.maf muscle_immature_female 2 ssa23 40066477 40067962 AORe
ssa23_40066477_40067962.maf muscle_mature_female 2 ssa23 40066477 40067962 AORe
ssa23_40084514_40085620.maf muscle_immature_female 2 ssa23 40084514 40085620 AORe
ssa23_40084514_40085620.maf muscle_mature_female 2 ssa23 40084514 40085620 AORe
ssa23_40084514_40085620.maf muscle_mature_male 2 ssa23 40084514 40085620 AORe
ssa23_40099186_40099695.maf ovary_mature_female 2 ssa23 40099186 40099695 AORe
ssa23_40385689_40386879.maf brain_mature_female 2 ssa23 40385689 40386879 AORe
ssa23_40614602_40615110.maf brain_immature_male 2 ssa23 40614602 40615110 AORe
ssa23_40614602_40615110.maf brain_mature_male 2 ssa23 40614602 40615110 AORe
ssa23_40623720_40624186.maf brain_immature_male 2 ssa23 40623720 40624186 AORe
ssa23_4097063_4098013.maf muscle_immature_female 2 ssa23 4097063 4098013 AORe
ssa23_4097063_4098013.maf muscle_immature_male 2 ssa23 4097063 4098013 AORe
ssa23_4097063_4098013.maf ovary_mature_female 2 ssa23 4097063 4098013 AORe
ssa23_4097063_4098013.maf testis_immature_male 2 ssa23 4097063 4098013 AORe
ssa23_4097063_4098013.maf testis_mature_male 2 ssa23 4097063 4098013 AORe
ssa23_41028505_41029089.maf muscle_immature_female 2 ssa23 41028505 41029089 AORe
ssa23_41028505_41029089.maf muscle_immature_male 2 ssa23 41028505 41029089 AORe
ssa23_41028505_41029089.maf muscle_mature_female 2 ssa23 41028505 41029089 AORe
ssa23_41028505_41029089.maf muscle_mature_male 2 ssa23 41028505 41029089 AORe
ssa23_41049678_41050329.maf muscle_immature_female 2 ssa23 41049678 41050329 AORe
ssa23_41049678_41050329.maf muscle_mature_female 2 ssa23 41049678 41050329 AORe
ssa23_41049678_41050329.maf muscle_mature_male 2 ssa23 41049678 41050329 AORe
ssa23_41050470_41051062.maf muscle_immature_female 2 ssa23 41050470 41051062 AORe
ssa23_41050470_41051062.maf muscle_mature_female 2 ssa23 41050470 41051062 AORe
ssa23_41050470_41051062.maf muscle_mature_male 2 ssa23 41050470 41051062 AORe
ssa23_41079570_41080280.maf muscle_immature_female 2 ssa23 41079570 41080280 AORe
ssa23_41079570_41080280.maf muscle_immature_male 2 ssa23 41079570 41080280 AORe
ssa23_41079570_41080280.maf muscle_mature_female 2 ssa23 41079570 41080280 AORe
ssa23_41079570_41080280.maf muscle_mature_male 2 ssa23 41079570 41080280 AORe
ssa23_41102120_41102785.maf latesomitogenesis 2 ssa23 41102120 41102785 AORe
ssa23_4112067_4112719.maf latesomitogenesis 2 ssa23 4112067 4112719 AORe
ssa23_41519980_41520502.maf brain_mature_female 2 ssa23 41519980 41520502 AORe
ssa23_41731644_41731811.maf brain_immature_male 2 ssa23 41731644 41731811 AORe
ssa23_41740475_41741210.maf brain_mature_female 2 ssa23 41740475 41741210 AORe
ssa23_42193223_42194318.maf brain_immature_male 2 ssa23 42193223 42194318 AORe
ssa23_42196790_42197195.maf brain_immature_male 2 ssa23 42196790 42197195 AORe
ssa23_42196790_42197195.maf brain_mature_female 2 ssa23 42196790 42197195 AORe
ssa23_42196790_42197195.maf brain_mature_male 2 ssa23 42196790 42197195 AORe
ssa23_42205726_42206846.maf brain_immature_male 2 ssa23 42205726 42206846 AORe
ssa23_42205726_42206846.maf brain_mature_female 2 ssa23 42205726 42206846 AORe
ssa23_42205726_42206846.maf brain_mature_male 2 ssa23 42205726 42206846 AORe
ssa23_42264489_42265527.maf brain_immature_male 2 ssa23 42264489 42265527 AORe
ssa23_42264489_42265527.maf brain_mature_female 2 ssa23 42264489 42265527 AORe
ssa23_42264489_42265527.maf brain_mature_male 2 ssa23 42264489 42265527 AORe
ssa23_42597043_42597625.maf brain_mature_female 2 ssa23 42597043 42597625 AORe
ssa23_42597043_42597625.maf brain_mature_male 2 ssa23 42597043 42597625 AORe
ssa23_43358641_43360991.maf brain_immature_male 2 ssa23 43358641 43360991 AORe
ssa23_43358641_43360991.maf brain_mature_female 2 ssa23 43358641 43360991 AORe
ssa23_43358641_43360991.maf brain_mature_male 2 ssa23 43358641 43360991 AORe
ssa23_43358641_43360991.maf lateblastulation 2 ssa23 43358641 43360991 AORe
ssa23_43358641_43360991.maf latesomitogenesis 2 ssa23 43358641 43360991 AORe
ssa23_43358641_43360991.maf midsomitogenesis 2 ssa23 43358641 43360991 AORe
ssa23_43358641_43360991.maf muscle_immature_female 2 ssa23 43358641 43360991 AORe
ssa23_43358641_43360991.maf muscle_mature_female 2 ssa23 43358641 43360991 AORe
ssa23_43358641_43360991.maf muscle_mature_male 2 ssa23 43358641 43360991 AORe
ssa23_43358641_43360991.maf ovary_immature_female 2 ssa23 43358641 43360991 AORe
ssa23_43358641_43360991.maf testis_immature_male 2 ssa23 43358641 43360991 AORe
ssa23_43397370_43398712.maf brain_mature_female 2 ssa23 43397370 43398712 AORe
ssa23_43397370_43398712.maf brain_mature_male 2 ssa23 43397370 43398712 AORe
ssa23_43433777_43434415.maf muscle_mature_female 2 ssa23 43433777 43434415 AORe
ssa23_43496597_43497006.maf midsomitogenesis 2 ssa23 43496597 43497006 AORe
ssa23_44710777_44711157.maf earlysomitogenesis 2 ssa23 44710777 44711157 AORe
ssa23_44710777_44711157.maf latesomitogenesis 2 ssa23 44710777 44711157 AORe
ssa23_44790976_44792427.maf latesomitogenesis 2 ssa23 44790976 44792427 AORe
ssa23_44790976_44792427.maf midsomitogenesis 2 ssa23 44790976 44792427 AORe
ssa23_4488344_4488710.maf brain_immature_male 2 ssa23 4488344 4488710 AORe
ssa23_4488344_4488710.maf brain_mature_male 2 ssa23 4488344 4488710 AORe
ssa23_4518543_4519262.maf brain_immature_female 2 ssa23 4518543 4519262 AORe
ssa23_4518543_4519262.maf brain_mature_female 2 ssa23 4518543 4519262 AORe
ssa23_4518543_4519262.maf brain_mature_male 2 ssa23 4518543 4519262 AORe
ssa23_4523328_4524340.maf brain_immature_female 2 ssa23 4523328 4524340 AORe
ssa23_4523328_4524340.maf brain_immature_male 2 ssa23 4523328 4524340 AORe
ssa23_4523328_4524340.maf brain_mature_female 2 ssa23 4523328 4524340 AORe
ssa23_4523328_4524340.maf brain_mature_male 2 ssa23 4523328 4524340 AORe
ssa23_46554779_46555386.maf liver_mature_male 2 ssa23 46554779 46555386 AORe
ssa23_6496474_6497305.maf brain_immature_male 2 ssa23 6496474 6497305 AORe
ssa23_6496474_6497305.maf muscle_immature_female 2 ssa23 6496474 6497305 AORe
ssa23_6496474_6497305.maf muscle_immature_male 2 ssa23 6496474 6497305 AORe
ssa23_6530748_6531461.maf brain_mature_male 2 ssa23 6530748 6531461 AORe
ssa23_6845890_6846756.maf brain_mature_female 2 ssa23 6845890 6846756 AORe
ssa23_6865524_6866414.maf brain_mature_male 2 ssa23 6865524 6866414 AORe
ssa23_6927416_6928540.maf brain_immature_male 2 ssa23 6927416 6928540 AORe
ssa23_6927416_6928540.maf brain_mature_male 2 ssa23 6927416 6928540 AORe
ssa23_7806538_7807014.maf brain_immature_male 2 ssa23 7806538 7807014 AORe
ssa23_8210648_8211481.maf muscle_immature_female 2 ssa23 8210648 8211481 AORe
ssa23_8210648_8211481.maf muscle_immature_male 2 ssa23 8210648 8211481 AORe
ssa23_8210648_8211481.maf muscle_mature_female 2 ssa23 8210648 8211481 AORe
ssa23_8210648_8211481.maf muscle_mature_male 2 ssa23 8210648 8211481 AORe
ssa23_9032823_9033512.maf muscle_immature_female 2 ssa23 9032823 9033512 AORe
ssa23_9032823_9033512.maf muscle_immature_male 2 ssa23 9032823 9033512 AORe
ssa23_9032823_9033512.maf muscle_mature_female 2 ssa23 9032823 9033512 AORe
ssa23_9032823_9033512.maf muscle_mature_male 2 ssa23 9032823 9033512 AORe
ssa23_9067393_9068130.maf midgastrulation 2 ssa23 9067393 9068130 AORe
ssa23_9253666_9254292.maf muscle_immature_female 2 ssa23 9253666 9254292 AORe
ssa23_9253666_9254292.maf muscle_immature_male 2 ssa23 9253666 9254292 AORe
ssa23_9253666_9254292.maf muscle_mature_male 2 ssa23 9253666 9254292 AORe
ssa23_9254933_9255432.maf liver_immature_male 2 ssa23 9254933 9255432 AORe
ssa23_9254933_9255432.maf liver_mature_female 2 ssa23 9254933 9255432 AORe
ssa23_9254933_9255432.maf liver_mature_male 2 ssa23 9254933 9255432 AORe
ssa23_9343418_9344438.maf latesomitogenesis 2 ssa23 9343418 9344438 AORe
ssa23_9343418_9344438.maf midgastrulation 2 ssa23 9343418 9344438 AORe
ssa23_9547233_9547752.maf earlysomitogenesis 2 ssa23 9547233 9547752 AORe
ssa23_9547233_9547752.maf latesomitogenesis 2 ssa23 9547233 9547752 AORe
ssa23_9588199_9589158.maf brain_mature_female 2 ssa23 9588199 9589158 AORe
ssa23_9745540_9745856.maf ovary_mature_female 2 ssa23 9745540 9745856 AORe
ssa23_9747557_9748828.maf liver_immature_male 2 ssa23 9747557 9748828 AORe
ssa23_9747557_9748828.maf liver_mature_male 2 ssa23 9747557 9748828 AORe
ssa24_10015293_10016300.maf brain_mature_female 2 ssa24 10015293 10016300 AORe
ssa24_10787668_10788240.maf brain_immature_male 2 ssa24 10787668 10788240 AORe
ssa24_10787668_10788240.maf brain_mature_female 2 ssa24 10787668 10788240 AORe
ssa24_10787668_10788240.maf brain_mature_male 2 ssa24 10787668 10788240 AORe
ssa24_10787668_10788240.maf liver_immature_male 2 ssa24 10787668 10788240 AORe
ssa24_10822499_10823131.maf brain_immature_male 2 ssa24 10822499 10823131 AORe
ssa24_10851856_10852283.maf brain_immature_male 2 ssa24 10851856 10852283 AORe
ssa24_10851856_10852283.maf brain_mature_male 2 ssa24 10851856 10852283 AORe
ssa24_11172323_11172886.maf earlysomitogenesis 2 ssa24 11172323 11172886 AORe
ssa24_11172323_11172886.maf midsomitogenesis 2 ssa24 11172323 11172886 AORe
ssa24_11173010_11173626.maf brain_immature_male 2 ssa24 11173010 11173626 AORe
ssa24_11186255_11187227.maf midsomitogenesis 2 ssa24 11186255 11187227 AORe
ssa24_11217479_11218169.maf latesomitogenesis 2 ssa24 11217479 11218169 AORe
ssa24_11217479_11218169.maf midsomitogenesis 2 ssa24 11217479 11218169 AORe
ssa24_11262604_11263515.maf latesomitogenesis 2 ssa24 11262604 11263515 AORe
ssa24_11270091_11270590.maf muscle_mature_female 2 ssa24 11270091 11270590 AORe
ssa24_11287102_11287963.maf midsomitogenesis 2 ssa24 11287102 11287963 AORe
ssa24_11294090_11295771.maf latesomitogenesis 2 ssa24 11294090 11295771 AORe
ssa24_11294090_11295771.maf midsomitogenesis 2 ssa24 11294090 11295771 AORe
ssa24_11694187_11694886.maf testis_immature_male 2 ssa24 11694187 11694886 AORe
ssa24_11806961_11807503.maf muscle_immature_female 2 ssa24 11806961 11807503 AORe
ssa24_11806961_11807503.maf muscle_mature_female 2 ssa24 11806961 11807503 AORe
ssa24_12072888_12073799.maf brain_mature_female 2 ssa24 12072888 12073799 AORe
ssa24_12097833_12098166.maf muscle_immature_female 2 ssa24 12097833 12098166 AORe
ssa24_12097833_12098166.maf muscle_immature_male 2 ssa24 12097833 12098166 AORe
ssa24_12097833_12098166.maf muscle_mature_female 2 ssa24 12097833 12098166 AORe
ssa24_12103628_12104300.maf brain_mature_male 2 ssa24 12103628 12104300 AORe
ssa24_12192845_12193399.maf ovary_mature_female 2 ssa24 12192845 12193399 AORe
ssa24_12321919_12322471.maf muscle_immature_female 2 ssa24 12321919 12322471 AORe
ssa24_12321919_12322471.maf muscle_immature_male 2 ssa24 12321919 12322471 AORe
ssa24_12321919_12322471.maf muscle_mature_female 2 ssa24 12321919 12322471 AORe
ssa24_12321919_12322471.maf muscle_mature_male 2 ssa24 12321919 12322471 AORe
ssa24_12401405_12402107.maf midgastrulation 2 ssa24 12401405 12402107 AORe
ssa24_12429823_12430463.maf muscle_immature_female 2 ssa24 12429823 12430463 AORe
ssa24_12429823_12430463.maf muscle_immature_male 2 ssa24 12429823 12430463 AORe
ssa24_12429823_12430463.maf muscle_mature_female 2 ssa24 12429823 12430463 AORe
ssa24_12429823_12430463.maf muscle_mature_male 2 ssa24 12429823 12430463 AORe
ssa24_12498190_12500444.maf midgastrulation 2 ssa24 12498190 12500444 AORe
ssa24_12498190_12500444.maf midsomitogenesis 2 ssa24 12498190 12500444 AORe
ssa24_12525203_12525709.maf liver_mature_male 2 ssa24 12525203 12525709 AORe
ssa24_12563029_12563445.maf liver_mature_male 2 ssa24 12563029 12563445 AORe
ssa24_13674234_13674883.maf ovary_mature_female 2 ssa24 13674234 13674883 AORe
ssa24_13679016_13680081.maf liver_mature_male 2 ssa24 13679016 13680081 AORe
ssa24_13819953_13820416.maf brain_mature_female 2 ssa24 13819953 13820416 AORe
ssa24_13880139_13880381.maf midsomitogenesis 2 ssa24 13880139 13880381 AORe
ssa24_13881592_13881811.maf brain_immature_male 2 ssa24 13881592 13881811 AORe
ssa24_13902658_13903162.maf brain_immature_male 2 ssa24 13902658 13903162 AORe
ssa24_14142907_14143721.maf muscle_immature_female 2 ssa24 14142907 14143721 AORe
ssa24_14142907_14143721.maf muscle_immature_male 2 ssa24 14142907 14143721 AORe
ssa24_14142907_14143721.maf muscle_mature_female 2 ssa24 14142907 14143721 AORe
ssa24_14215022_14215476.maf latesomitogenesis 2 ssa24 14215022 14215476 AORe
ssa24_1434316_1434612.maf muscle_immature_female 2 ssa24 1434316 1434612 AORe
ssa24_1434316_1434612.maf muscle_mature_female 2 ssa24 1434316 1434612 AORe
ssa24_14505567_14506016.maf liver_immature_female 2 ssa24 14505567 14506016 AORe
ssa24_14505567_14506016.maf liver_mature_male 2 ssa24 14505567 14506016 AORe
ssa24_14517707_14518988.maf liver_immature_female 2 ssa24 14517707 14518988 AORe
ssa24_14517707_14518988.maf liver_immature_male 2 ssa24 14517707 14518988 AORe
